YYYY-MM-DD	HHMM (LST)	Time	Value		ETR (Whm^2)
8212010	100	5568	0		
8212010	200	5569	0		
8212010	300	5570	0		
8212010	400	5571	0		
8212010	500	5572	0		
8212010	600	5573	59		
8212010	700	5574	303		
8212010	800	5575	554		
8212010	900	5576	781		
8212010	1000	5577	967		
8212010	1100	5578	1099		
8212010	1200	5579	1168		
8212010	1300	5580	1170		
8212010	1400	5581	1104		
8212010	1500	5582	975		
8212010	1600	5583	791		
8212010	1700	5584	566		
8212010	1800	5585	315		
8212010	1900	5586	68		
8212010	2000	5587	0		
8212010	2100	5588	0		
8212010	2200	5589	0		
8212010	2300	5590	0		
8212010	240000	5591	0		
8222010	100	5592	0		
8222010	200	5593	0		
8222010	300	5594	0		
8222010	400	5595	0		
8222010	500	5596	0		
8222010	600	5597	57		
8222010	700	5598	299		
8222010	800	5599	551		
8222010	900	5600	778		
8222010	1000	5601	964		
8222010	1100	5602	1096		
8222010	1200	5603	1165		
8222010	1300	5604	1166		
8222010	1400	5605	1100		
8222010	1500	5606	971		
8222010	1600	5607	787		
8222010	1700	5608	561		
8222010	1800	5609	309		
8222010	1900	5610	63		
8222010	2000	5611	0		
8222010	2100	5612	0		
8222010	2200	5613	0		
8222010	2300	5614	0		
8222010	240000	5615	0		
8232010	100	5616	0		
8232010	200	5617	0		
8232010	300	5618	0		
8232010	400	5619	0		
8232010	500	5620	0		
8232010	600	5621	54		
8232010	700	5622	296		
8232010	800	5623	548		
8232010	900	5624	775		
8232010	1000	5625	961		
8232010	1100	5626	1093		
8232010	1200	5627	1162		
8232010	1300	5628	1163		
8232010	1400	5629	1096		
8232010	1500	5630	966		
8232010	1600	5631	782		
8232010	1700	5632	556		
8232010	1800	5633	304		
8232010	1900	5634	59		
8232010	2000	5635	0		
8232010	2100	5636	0		
8232010	2200	5637	0		
8232010	2300	5638	0		
8232010	240000	5639	0		
8242010	100	5640	0		
8242010	200	5641	0		
8242010	300	5642	0		
8242010	400	5643	0		
8242010	500	5644	0		
8242010	600	5645	52		
8242010	700	5646	292		
8242010	800	5647	545		
8242010	900	5648	772		
8242010	1000	5649	958		
8242010	1100	5650	1090		
8242010	1200	5651	1159		
8242010	1300	5652	1159		
8242010	1400	5653	1092		
8242010	1500	5654	962		
8242010	1600	5655	777		
8242010	1700	5656	550		
8242010	1800	5657	298		
8242010	1900	5658	55		
8242010	2000	5659	0		
8242010	2100	5660	0		
8242010	2200	5661	0		
8242010	2300	5662	0		
8242010	240000	5663	0		
8252010	100	5664	0		
8252010	200	5665	0		
8252010	300	5666	0		
8252010	400	5667	0		
8252010	500	5668	0		
8252010	600	5669	50		
8252010	700	5670	289		
8252010	800	5671	542		
8252010	900	5672	769		
8252010	1000	5673	955		
8252010	1100	5674	1087		
8252010	1200	5675	1155		
8252010	1300	5676	1156		
8252010	1400	5677	1088		
8252010	1500	5678	957		
8252010	1600	5679	772		
8252010	1700	5680	545		
8252010	1800	5681	292		
8252010	1900	5682	51		
8252010	2000	5683	0		
8252010	2100	5684	0		
8252010	2200	5685	0		
8252010	2300	5686	0		
8252010	240000	5687	0		
8262010	100	5688	0		
8262010	200	5689	0		
8262010	300	5690	0		
8262010	400	5691	0		
8262010	500	5692	0		
8262010	600	5693	47		
8262010	700	5694	285		
8262010	800	5695	538		
8262010	900	5696	766		
8262010	1000	5697	952		
8262010	1100	5698	1084		
8262010	1200	5699	1152		
8262010	1300	5700	1152		
8262010	1400	5701	1084		
8262010	1500	5702	953		
8262010	1600	5703	767		
8262010	1700	5704	539		
8262010	1800	5705	286		
8262010	1900	5706	47		
8262010	2000	5707	0		
8262010	2100	5708	0		
8262010	2200	5709	0		
8262010	2300	5710	0		
8262010	240000	5711	0		
8272010	100	5712	0		
8272010	200	5713	0		
8272010	300	5714	0		
8272010	400	5715	0		
8272010	500	5716	0		
8272010	600	5717	45		
8272010	700	5718	282		
8272010	800	5719	535		
8272010	900	5720	763		
8272010	1000	5721	949		
8272010	1100	5722	1080		
8272010	1200	5723	1149		
8272010	1300	5724	1148		
8272010	1400	5725	1080		
8272010	1500	5726	948		
8272010	1600	5727	762		
8272010	1700	5728	534		
8272010	1800	5729	280		
8272010	1900	5730	44		
8272010	2000	5731	0		
8272010	2100	5732	0		
8272010	2200	5733	0		
8272010	2300	5734	0		
8272010	240000	5735	0		
8282010	100	5736	0		
8282010	200	5737	0		
8282010	300	5738	0		
8282010	400	5739	0		
8282010	500	5740	0		
8282010	600	5741	43		
8282010	700	5742	278		
8282010	800	5743	532		
8282010	900	5744	760		
8282010	1000	5745	946		
8282010	1100	5746	1077		
8282010	1200	5747	1145		
8282010	1300	5748	1145		
8282010	1400	5749	1076		
8282010	1500	5750	944		
8282010	1600	5751	757		
8282010	1700	5752	528		
8282010	1800	5753	274		
8282010	1900	5754	40		
8282010	2000	5755	0		
8282010	2100	5756	0		
8282010	2200	5757	0		
8282010	2300	5758	0		
8282010	240000	5759	0		
8292010	100	5760	0		
8292010	200	5761	0		
8292010	300	5762	0		
8292010	400	5763	0		
8292010	500	5764	0		
8292010	600	5765	41		
8292010	700	5766	274		
8292010	800	5767	528		
8292010	900	5768	756		
8292010	1000	5769	943		
8292010	1100	5770	1074		
8292010	1200	5771	1142		
8292010	1300	5772	1141		
8292010	1400	5773	1072		
8292010	1500	5774	939		
8292010	1600	5775	751		
8292010	1700	5776	522		
8292010	1800	5777	267		
8292010	1900	5778	37		
8292010	2000	5779	0		
8292010	2100	5780	0		
8292010	2200	5781	0		
8292010	2300	5782	0		
8292010	240000	5783	0		
8302010	100	5784	0		
8302010	200	5785	0		
8302010	300	5786	0		
8302010	400	5787	0		
8302010	500	5788	0		
8302010	600	5789	38		
8302010	700	5790	271		
8302010	800	5791	525		
8302010	900	5792	753		
8302010	1000	5793	939		
8302010	1100	5794	1071		
8302010	1200	5795	1138		
8302010	1300	5796	1137		
8302010	1400	5797	1067		
8302010	1500	5798	934		
8302010	1600	5799	746		
8302010	1700	5800	516		
8302010	1800	5801	261		
8302010	1900	5802	33		
8302010	2000	5803	0		
8302010	2100	5804	0		
8302010	2200	5805	0		
8302010	2300	5806	0		
8302010	240000	5807	0		
8312010	100	5808	0		
8312010	200	5809	0		
8312010	300	5810	0		
8312010	400	5811	0		
8312010	500	5812	0		
8312010	600	5813	36		
8312010	700	5814	267		
8312010	800	5815	521		
8312010	900	5816	750		
8312010	1000	5817	936		
8312010	1100	5818	1067		
8312010	1200	5819	1134		
8312010	1300	5820	1133		
8312010	1400	5821	1063		
8312010	1500	5822	929		
8312010	1600	5823	740		
8312010	1700	5824	510		
8312010	1800	5825	255		
8312010	1900	5826	30		
8312010	2000	5827	0		
8312010	2100	5828	0		
8312010	2200	5829	0		
8312010	2300	5830	0		
8312010	240000	5831	0		
912010	100	5832	0		
912010	200	5833	0		
912010	300	5834	0		
912010	400	5835	0		
912010	500	5836	0		
912010	600	5837	34		
912010	700	5838	263		
912010	800	5839	518		
912010	900	5840	747		
912010	1000	5841	933		
912010	1100	5842	1064		
912010	1200	5843	1131		
912010	1300	5844	1129		
912010	1400	5845	1058		
912010	1500	5846	924		
912010	1600	5847	735		
912010	1700	5848	504		
912010	1800	5849	248		
912010	1900	5850	27		
912010	2000	5851	0		
912010	2100	5852	0		
912010	2200	5853	0		
912010	2300	5854	0		
912010	240000	5855	0		
922010	100	5856	0		
922010	200	5857	0		
922010	300	5858	0		
922010	400	5859	0		
922010	500	5860	0		
922010	600	5861	32		
922010	700	5862	260		
922010	800	5863	514		
922010	900	5864	743		
922010	1000	5865	929		
922010	1100	5866	1060		
922010	1200	5867	1127		
922010	1300	5868	1125		
922010	1400	5869	1054		
922010	1500	5870	919		
922010	1600	5871	729		
922010	1700	5872	498		
922010	1800	5873	241		
922010	1900	5874	24		
922010	2000	5875	0		
922010	2100	5876	0		
922010	2200	5877	0		
922010	2300	5878	0		
922010	240000	5879	0		
932010	100	5880	0		
932010	200	5881	0		
932010	300	5882	0		
932010	400	5883	0		
932010	500	5884	0		
932010	600	5885	30		
932010	700	5886	256		
932010	800	5887	511		
932010	900	5888	740		
932010	1000	5889	926		
932010	1100	5890	1057		
932010	1200	5891	1123		
932010	1300	5892	1120		
932010	1400	5893	1049		
932010	1500	5894	913		
932010	1600	5895	723		
932010	1700	5896	492		
932010	1800	5897	235		
932010	1900	5898	21		
932010	2000	5899	0		
932010	2100	5900	0		
932010	2200	5901	0		
932010	2300	5902	0		
932010	240000	5903	0		
942010	100	5904	0		
942010	200	5905	0		
942010	300	5906	0		
942010	400	5907	0		
942010	500	5908	0		
942010	600	5909	29		
942010	700	5910	252		
942010	800	5911	507		
942010	900	5912	736		
942010	1000	5913	922		
942010	1100	5914	1053		
942010	1200	5915	1119		
942010	1300	5916	1116		
942010	1400	5917	1044		
942010	1500	5918	908		
942010	1600	5919	718		
942010	1700	5920	485		
942010	1800	5921	228		
942010	1900	5922	19		
942010	2000	5923	0		
942010	2100	5924	0		
942010	2200	5925	0		
942010	2300	5926	0		
942010	240000	5927	0		
952010	100	5928	0		
952010	200	5929	0		
952010	300	5930	0		
952010	400	5931	0		
952010	500	5932	0		
952010	600	5933	27		
952010	700	5934	248		
952010	800	5935	504		
952010	900	5936	733		
952010	1000	5937	919		
952010	1100	5938	1049		
952010	1200	5939	1115		
952010	1300	5940	1112		
952010	1400	5941	1039		
952010	1500	5942	903		
952010	1600	5943	712		
952010	1700	5944	479		
952010	1800	5945	221		
952010	1900	5946	16		
952010	2000	5947	0		
952010	2100	5948	0		
952010	2200	5949	0		
952010	2300	5950	0		
952010	240000	5951	0		
962010	100	5952	0		
962010	200	5953	0		
962010	300	5954	0		
962010	400	5955	0		
962010	500	5956	0		
962010	600	5957	25		
962010	700	5958	244		
962010	800	5959	500		
962010	900	5960	729		
962010	1000	5961	915		
962010	1100	5962	1046		
962010	1200	5963	1111		
962010	1300	5964	1107		
962010	1400	5965	1034		
962010	1500	5966	897		
962010	1600	5967	706		
962010	1700	5968	473		
962010	1800	5969	215		
962010	1900	5970	14		
962010	2000	5971	0		
962010	2100	5972	0		
962010	2200	5973	0		
962010	2300	5974	0		
962010	240000	5975	0		
972010	100	5976	0		
972010	200	5977	0		
972010	300	5978	0		
972010	400	5979	0		
972010	500	5980	0		
972010	600	5981	23		
972010	700	5982	241		
972010	800	5983	497		
972010	900	5984	726		
972010	1000	5985	912		
972010	1100	5986	1042		
972010	1200	5987	1107		
972010	1300	5988	1103		
972010	1400	5989	1029		
972010	1500	5990	892		
972010	1600	5991	700		
972010	1700	5992	466		
972010	1800	5993	208		
972010	1900	5994	12		
972010	2000	5995	0		
972010	2100	5996	0		
972010	2200	5997	0		
972010	2300	5998	0		
972010	240000	5999	0		
982010	100	6000	0		
982010	200	6001	0		
982010	300	6002	0		
982010	400	6003	0		
982010	500	6004	0		
982010	600	6005	22		
982010	700	6006	237		
982010	800	6007	493		
982010	900	6008	722		
982010	1000	6009	908		
982010	1100	6010	1038		
982010	1200	6011	1103		
982010	1300	6012	1098		
982010	1400	6013	1024		
982010	1500	6014	886		
982010	1600	6015	694		
982010	1700	6016	459		
982010	1800	6017	201		
982010	1900	6018	10		
982010	2000	6019	0		
982010	2100	6020	0		
982010	2200	6021	0		
982010	2300	6022	0		
982010	240000	6023	0		
992010	100	6024	0		
992010	200	6025	0		
992010	300	6026	0		
992010	400	6027	0		
992010	500	6028	0		
992010	600	6029	20		
992010	700	6030	233		
992010	800	6031	489		
992010	900	6032	718		
992010	1000	6033	904		
992010	1100	6034	1034		
992010	1200	6035	1098		
992010	1300	6036	1093		
992010	1400	6037	1019		
992010	1500	6038	881		
992010	1600	6039	687		
992010	1700	6040	453		
992010	1800	6041	194		
992010	1900	6042	8		
992010	2000	6043	0		
992010	2100	6044	0		
992010	2200	6045	0		
992010	2300	6046	0		
992010	240000	6047	0		
9102010	100	6048	0		
9102010	200	6049	0		
9102010	300	6050	0		
9102010	400	6051	0		
9102010	500	6052	0		
9102010	600	6053	19		
9102010	700	6054	229		
9102010	800	6055	485		
9102010	900	6056	715		
9102010	1000	6057	900		
9102010	1100	6058	1030		
9102010	1200	6059	1094		
9102010	1300	6060	1089		
9102010	1400	6061	1014		
9102010	1500	6062	875		
9102010	1600	6063	681		
9102010	1700	6064	446		
9102010	1800	6065	187		
9102010	1900	6066	6		
9102010	2000	6067	0		
9102010	2100	6068	0		
9102010	2200	6069	0		
9102010	2300	6070	0		
9102010	240000	6071	0		
9112010	100	6072	0		
9112010	200	6073	0		
9112010	300	6074	0		
9112010	400	6075	0		
9112010	500	6076	0		
9112010	600	6077	17		
9112010	700	6078	225		
9112010	800	6079	482		
9112010	900	6080	711		
9112010	1000	6081	897		
9112010	1100	6082	1026		
9112010	1200	6083	1090		
9112010	1300	6084	1084		
9112010	1400	6085	1008		
9112010	1500	6086	869		
9112010	1600	6087	675		
9112010	1700	6088	439		
9112010	1800	6089	180		
9112010	1900	6090	5		
9112010	2000	6091	0		
9112010	2100	6092	0		
9112010	2200	6093	0		
9112010	2300	6094	0		
9112010	240000	6095	0		
9122010	100	6096	0		
9122010	200	6097	0		
9122010	300	6098	0		
9122010	400	6099	0		
9122010	500	6100	0		
9122010	600	6101	16		
9122010	700	6102	221		
9122010	800	6103	478		
9122010	900	6104	707		
9122010	1000	6105	893		
9122010	1100	6106	1022		
9122010	1200	6107	1085		
9122010	1300	6108	1079		
9122010	1400	6109	1003		
9122010	1500	6110	863		
9122010	1600	6111	669		
9122010	1700	6112	433		
9122010	1800	6113	173		
9122010	1900	6114	4		
9122010	2000	6115	0		
9122010	2100	6116	0		
9122010	2200	6117	0		
9122010	2300	6118	0		
9122010	240000	6119	0		
9132010	100	6120	0		
9132010	200	6121	0		
9132010	300	6122	0		
9132010	400	6123	0		
9132010	500	6124	0		
9132010	600	6125	14		
9132010	700	6126	217		
9132010	800	6127	474		
9132010	900	6128	703		
9132010	1000	6129	889		
9132010	1100	6130	1017		
9132010	1200	6131	1081		
9132010	1300	6132	1074		
9132010	1400	6133	998		
9132010	1500	6134	857		
9132010	1600	6135	662		
9132010	1700	6136	426		
9132010	1800	6137	166		
9132010	1900	6138	3		
9132010	2000	6139	0		
9132010	2100	6140	0		
9132010	2200	6141	0		
9132010	2300	6142	0		
9132010	240000	6143	0		
9142010	100	6144	0		
9142010	200	6145	0		
9142010	300	6146	0		
9142010	400	6147	0		
9142010	500	6148	0		
9142010	600	6149	13		
9142010	700	6150	213		
9142010	800	6151	470		
9142010	900	6152	699		
9142010	1000	6153	885		
9142010	1100	6154	1013		
9142010	1200	6155	1076		
9142010	1300	6156	1069		
9142010	1400	6157	992		
9142010	1500	6158	851		
9142010	1600	6159	656		
9142010	1700	6160	419		
9142010	1800	6161	159		
9142010	1900	6162	2		
9142010	2000	6163	0		
9142010	2100	6164	0		
9142010	2200	6165	0		
9142010	2300	6166	0		
9142010	240000	6167	0		
9152010	100	6168	0		
9152010	200	6169	0		
9152010	300	6170	0		
9152010	400	6171	0		
9152010	500	6172	0		
9152010	600	6173	12		
9152010	700	6174	209		
9152010	800	6175	466		
9152010	900	6176	696		
9152010	1000	6177	881		
9152010	1100	6178	1009		
9152010	1200	6179	1071		
9152010	1300	6180	1064		
9152010	1400	6181	987		
9152010	1500	6182	845		
9152010	1600	6183	649		
9152010	1700	6184	412		
9152010	1800	6185	152		
9152010	1900	6186	1		
9152010	2000	6187	0		
9152010	2100	6188	0		
9152010	2200	6189	0		
9152010	2300	6190	0		
9152010	240000	6191	0		
9162010	100	6192	0		
9162010	200	6193	0		
9162010	300	6194	0		
9162010	400	6195	0		
9162010	500	6196	0		
9162010	600	6197	11		
9162010	700	6198	205		
9162010	800	6199	462		
9162010	900	6200	692		
9162010	1000	6201	877		
9162010	1100	6202	1004		
9162010	1200	6203	1067		
9162010	1300	6204	1059		
9162010	1400	6205	981		
9162010	1500	6206	839		
9162010	1600	6207	643		
9162010	1700	6208	405		
9162010	1800	6209	145		
9162010	1900	6210	1		
9162010	2000	6211	0		
9162010	2100	6212	0		
9162010	2200	6213	0		
9162010	2300	6214	0		
9162010	240000	6215	0		
9172010	100	6216	0		
9172010	200	6217	0		
9172010	300	6218	0		
9172010	400	6219	0		
9172010	500	6220	0		
9172010	600	6221	10		
9172010	700	6222	201		
9172010	800	6223	458		
9172010	900	6224	688		
9172010	1000	6225	872		
9172010	1100	6226	1000		
9172010	1200	6227	1062		
9172010	1300	6228	1053		
9172010	1400	6229	975		
9172010	1500	6230	833		
9172010	1600	6231	636		
9172010	1700	6232	398		
9172010	1800	6233	138		
9172010	1900	6234	0		
9172010	2000	6235	0		
9172010	2100	6236	0		
9172010	2200	6237	0		
9172010	2300	6238	0		
9172010	240000	6239	0		
9182010	100	6240	0		
9182010	200	6241	0		
9182010	300	6242	0		
9182010	400	6243	0		
9182010	500	6244	0		
9182010	600	6245	9		
9182010	700	6246	197		
9182010	800	6247	454		
9182010	900	6248	683		
9182010	1000	6249	868		
9182010	1100	6250	996		
9182010	1200	6251	1057		
9182010	1300	6252	1048		
9182010	1400	6253	969		
9182010	1500	6254	827		
9182010	1600	6255	629		
9182010	1700	6256	391		
9182010	1800	6257	131		
9182010	1900	6258	0		
9182010	2000	6259	0		
9182010	2100	6260	0		
9182010	2200	6261	0		
9182010	2300	6262	0		
9182010	240000	6263	0		
9192010	100	6264	0		
9192010	200	6265	0		
9192010	300	6266	0		
9192010	400	6267	0		
9192010	500	6268	0		
9192010	600	6269	8		
9192010	700	6270	193		
9192010	800	6271	450		
9192010	900	6272	679		
9192010	1000	6273	864		
9192010	1100	6274	991		
9192010	1200	6275	1052		
9192010	1300	6276	1043		
9192010	1400	6277	964		
9192010	1500	6278	820		
9192010	1600	6279	623		
9192010	1700	6280	384		
9192010	1800	6281	124		
9192010	1900	6282	0		
9192010	2000	6283	0		
9192010	2100	6284	0		
9192010	2200	6285	0		
9192010	2300	6286	0		
9192010	240000	6287	0		
9202010	100	6288	0		
9202010	200	6289	0		
9202010	300	6290	0		
9202010	400	6291	0		
9202010	500	6292	0		
9202010	600	6293	7		
9202010	700	6294	189		
9202010	800	6295	446		
9202010	900	6296	675		
9202010	1000	6297	860		
9202010	1100	6298	986		
9202010	1200	6299	1047		
9202010	1300	6300	1037		
9202010	1400	6301	958		
9202010	1500	6302	814		
9202010	1600	6303	616		
9202010	1700	6304	377		
9202010	1800	6305	117		
9202010	1900	6306	0		
9202010	2000	6307	0		
9202010	2100	6308	0		
9202010	2200	6309	0		
9202010	2300	6310	0		
9202010	240000	6311	0		
9212010	100	6312	0		
9212010	200	6313	0		
9212010	300	6314	0		
9212010	400	6315	0		
9212010	500	6316	0		
9212010	600	6317	6		
9212010	700	6318	185		
9212010	800	6319	442		
9212010	900	6320	671		
9212010	1000	6321	855		
9212010	1100	6322	982		
9212010	1200	6323	1042		
9212010	1300	6324	1032		
9212010	1400	6325	952		
9212010	1500	6326	808		
9212010	1600	6327	609		
9212010	1700	6328	370		
9212010	1800	6329	110		
9212010	1900	6330	0		
9212010	2000	6331	0		
9212010	2100	6332	0		
9212010	2200	6333	0		
9212010	2300	6334	0		
9212010	240000	6335	0		
9222010	100	6336	0		
9222010	200	6337	0		
9222010	300	6338	0		
9222010	400	6339	0		
9222010	500	6340	0		
9222010	600	6341	5		
9222010	700	6342	181		
9222010	800	6343	438		
9222010	900	6344	667		
9222010	1000	6345	851		
9222010	1100	6346	977		
9222010	1200	6347	1037		
9222010	1300	6348	1026		
9222010	1400	6349	946		
9222010	1500	6350	801		
9222010	1600	6351	602		
9222010	1700	6352	363		
9222010	1800	6353	104		
9222010	1900	6354	0		
9222010	2000	6355	0		
9222010	2100	6356	0		
9222010	2200	6357	0		
9222010	2300	6358	0		
9222010	240000	6359	0		
9232010	100	6360	0		
9232010	200	6361	0		
9232010	300	6362	0		
9232010	400	6363	0		
9232010	500	6364	0		
9232010	600	6365	4		
9232010	700	6366	177		
9232010	800	6367	434		
9232010	900	6368	662		
9232010	1000	6369	846		
9232010	1100	6370	972		
9232010	1200	6371	1032		
9232010	1300	6372	1021		
9232010	1400	6373	940		
9232010	1500	6374	795		
9232010	1600	6375	595		
9232010	1700	6376	355		
9232010	1800	6377	97		
9232010	1900	6378	0		
9232010	2000	6379	0		
9232010	2100	6380	0		
9232010	2200	6381	0		
9232010	2300	6382	0		
9232010	240000	6383	0		
9242010	100	6384	0		
9242010	200	6385	0		
9242010	300	6386	0		
9242010	400	6387	0		
9242010	500	6388	0		
9242010	600	6389	4		
9242010	700	6390	173		
9242010	800	6391	429		
9242010	900	6392	658		
9242010	1000	6393	842		
9242010	1100	6394	967		
9242010	1200	6395	1026		
9242010	1300	6396	1015		
9242010	1400	6397	934		
9242010	1500	6398	788		
9242010	1600	6399	588		
9242010	1700	6400	348		
9242010	1800	6401	91		
9242010	1900	6402	0		
9242010	2000	6403	0		
9242010	2100	6404	0		
9242010	2200	6405	0		
9242010	2300	6406	0		
9242010	240000	6407	0		
9252010	100	6408	0		
9252010	200	6409	0		
9252010	300	6410	0		
9252010	400	6411	0		
9252010	500	6412	0		
9252010	600	6413	3		
9252010	700	6414	168		
9252010	800	6415	425		
9252010	900	6416	654		
9252010	1000	6417	837		
9252010	1100	6418	962		
9252010	1200	6419	1021		
9252010	1300	6420	1009		
9252010	1400	6421	928		
9252010	1500	6422	782		
9252010	1600	6423	581		
9252010	1700	6424	341		
9252010	1800	6425	85		
9252010	1900	6426	0		
9252010	2000	6427	0		
9252010	2100	6428	0		
9252010	2200	6429	0		
9252010	2300	6430	0		
9252010	240000	6431	0		
9262010	100	6432	0		
9262010	200	6433	0		
9262010	300	6434	0		
9262010	400	6435	0		
9262010	500	6436	0		
